"id","name","model_id:id","group_id:id","perm_read","perm_write","perm_create","perm_unlink"
"access_training_course_category_training","training.course_category","model_training_course_category","training.group_training",1,1,1,1
"access_training_catalog_training","training.catalog","model_training_catalog","training.group_training",1,1,1,1
"access_training_course_type_training","training.course_type","model_training_course_type","training.group_training",1,1,1,1
"access_training_course_purchase_line_training","training.course.purchase_line","model_training_course_purchase_line","training.group_training",1,1,1,1
"access_training_course_training","training.course","model_training_course","training.group_training",1,1,1,1
"access_training_group_training","training.group","model_training_group","training.group_training",1,1,1,1
"access_training_participation_training","training.participation","model_training_participation","training.group_training",1,1,1,1
"access_training_seance_purchase_line_training","training.seance.purchase_line","model_training_seance_purchase_line","training.group_training",1,1,1,1
"access_training_seance_training","training.seance","model_training_seance","training.group_training",1,1,1,1
"access_training_session_purchase_line_training","training.session.purchase_line","model_training_session_purchase_line","training.group_training",1,1,1,1
"access_training_session_training","training.session","model_training_session","training.group_training",1,1,1,1
"access_training_subscription_training","training.subscription","model_training_subscription","training.group_training",1,1,1,1
"access_training_subscription_line_training","training.subscription.line","model_training_subscription_line","training.group_training",1,1,1,1
"access_training_course_category_course_manager","training.course_category","model_training_course_category","training.group_course_manager",1,1,1,1
"access_training_course_type_course_manager","training.course_type","model_training_course_type","training.group_course_manager",1,1,1,1
"access_training_course_purchase_line_course_manager","training.course","model_training_course_purchase_line","training.group_course_manager",1,1,1,1
"access_training_course_course_manager","training.course","model_training_course","training.group_course_manager",1,1,1,1
"access_training_course_category_course_user","training.course_category","model_training_course_category","training.group_course_user",1,0,0,0
"access_training_course_type_course_user","training.course_type","model_training_course_type","training.group_course_user",1,0,0,0
"access_training_course_purchase_line_course_user","training.course.purchase_line","model_training_course_purchase_line","training.group_course_user",1,0,0,0
"access_training_course_course_user","training.course","model_training_course","training.group_course_user",1,0,0,0
"access_training_course_support_course_manager","training.course","model_training_course","training.group_support_course_manager",1,1,0,0
"access_training_offer_offer_manager","training.offer","model_training_offer","training.group_offer_manager",1,1,1,1
"access_training_offer_offer_user","training.offer","model_training_offer","training.group_offer_user",1,0,0,0
"access_training_seance_purchase_line_session_manager","training.seance.purchase_line","model_training_seance_purchase_line","training.group_session_manager",1,1,1,1
"access_training_seance_session_manager","training.seance","model_training_seance","training.group_session_manager",1,1,1,1
"access_training_session_purchase_line_session_manager","training.session.purchase_line","model_training_session_purchase_line","training.group_session_manager",1,1,1,1
"access_training_session_session_manager","training.session","model_training_session","training.group_session_manager",1,1,1,1
"access_training_seance_purchase_line_session_user","training.seance.purchase_line","model_training_seance_purchase_line","training.group_session_user",1,0,0,0
"access_training_seance_session_user","training.seance","model_training_seance","training.group_session_user",1,0,0,0
"access_training_session_purchase_line_session_user","training.session.purchase_line","model_training_session_purchase_line","training.group_session_user",1,0,0,0
"access_training_session_session_user","training.session","model_training_session","training.group_session_user",1,0,0,0
"access_training_seance_purchase_line_seance_manager","training.seance.purchase_line","model_training_seance_purchase_line","training.group_seance_manager",1,1,1,1
"access_training_seance_seance_manager","training.seance","model_training_seance","training.group_seance_manager",1,1,1,1
"access_training_seance_purchase_line_seance_user","training.seance.purchase_line","model_training_seance_purchase_line","training.group_seance_user",1,0,0,0
"access_training_seance_seance_user","training.seance","model_training_seance","training.group_seance_user",1,0,0,0
"access_training_ir_attachment_library_consultant","ir.attachment","base.model_ir_attachment","training.group_library_consultant",1,1,1,1
"access_training_course_library_consultant","training.course","model_training_course","training.group_library_consultant",1,1,0,0
"access_training_subscription_subscription_manager","training.subscription","model_training_subscription","training.group_subscription_manager",1,1,1,1
"access_training_subscription_line_subscription_manager","training.subscription.line","model_training_subscription_line","training.group_subscription_manager",1,1,1,1
"access_training_subscription_subscription_user","training.subscription","model_training_subscription","training.group_subscription_user",1,0,0,0
"access_training_subscription_line_subscription_user","training.subscription.line","model_training_subscription_line","training.group_subscription_user",1,0,0,0
"access_res_partner_contact_technical_skill","res.partner.contact_technical_skill","model_res_partner_contact_technical_skill","base.group_partner_manager",1,1,1,1
