"id","name","model_id:id","group_id:id","perm_read","perm_write","perm_create","perm_unlink"
"access_project_task_offeradmin","project.task","project.model_project_task","dm.res_groups_offeradmin",1,0,0,0
"access_project_task_offermanager","project.task","project.model_project_task","dm.res_groups_offermanager",1,0,0,0
"access_project_task_campadmin","project.task","project.model_project_task","dm.res_groups_campaignadmin",1,1,1,1
"access_project_task_campmanager","project.task","project.model_project_task","dm.res_groups_campaignmanager",1,1,1,1
"access_project_task_custfileadmin","project.task","project.model_project_task","dm.res_groups_custfileadmin",1,1,1,1
"access_project_task_custfilemanager","project.task","project.model_project_task","dm.res_groups_custfilemanager",1,1,1,1
"access_project_task_itemadmin","project.task","project.model_project_task","dm.res_groups_itemadmin",1,1,1,1
"access_project_task_itemmanager","project.task","project.model_project_task","dm.res_groups_itemmanager",1,1,1,1
"access_project_task_manufacturingadmin","project.task","project.model_project_task","dm.res_groups_manufacturingadmin",1,1,1,1
"access_project_task_manufacturingmanager","project.task","project.model_project_task","dm.res_groups_manufacturingmanager",1,1,1,1
"access_project_task_dtpadmin","project.task","project.model_project_task","dm.res_groups_dtpadmin",1,1,1,1
"access_project_task_dtpmanager","project.task","project.model_project_task","dm.res_groups_dtpmanager",1,1,1,1
"access_project_task_dmadmin","project.task","project.model_project_task","dm.res_groups_dmadmin",1,1,1,1
"access_project_task_type_offeradmin","project.task.type","project.model_project_task_type","dm.res_groups_offeradmin",1,1,1,1
"access_project_task_type_offermanager","project.task.type","project.model_project_task_type","dm.res_groups_offermanager",1,0,0,0
"access_project_task_type_campadmin","project.task.type","project.model_project_task_type","dm.res_groups_campaignadmin",1,0,0,0
"access_project_task_type_campmanager","project.task.type","project.model_project_task_type","dm.res_groups_campaignmanager",1,0,0,0
"access_project_task_type_custfileadmin","project.task.type","project.model_project_task_type","dm.res_groups_custfileadmin",1,0,0,0
"access_project_task_type_custfilemanager","project.task.type","project.model_project_task_type","dm.res_groups_custfilemanager",1,0,0,0
"access_project_task_type_itemadmin","project.task.type","project.model_project_task_type","dm.res_groups_itemadmin",1,0,0,0
"access_project_task_type_itemmanager","project.task.type","project.model_project_task_type","dm.res_groups_itemmanager",1,0,0,0
"access_project_task_type_manufacturingadmin","project.task.type","project.model_project_task_type","dm.res_groups_manufacturingadmin",1,0,0,0
"access_project_task_type_manufacturingmanager","project.task.type","project.model_project_task_type","dm.res_groups_manufacturingmanager",1,0,0,0
"access_project_task_type_dtpadmin","project.task.type","project.model_project_task_type","dm.res_groups_dtpadmin",1,0,0,0
"access_project_task_type_dtpmanager","project.task.type","project.model_project_task_type","dm.res_groups_dtpmanager",1,0,0,0
"access_project_task_type_dmadmin","project.task.type","project.model_project_task_type","dm.res_groups_dmadmin",1,1,1,1
"access_project_project_offeradmin","project.project","project.model_project_project","dm.res_groups_offeradmin",1,0,0,0
"access_project_project_offermanager","project.project","project.model_project_project","dm.res_groups_offermanager",1,0,0,0
"access_project_project_campadmin","project.project","project.model_project_project","dm.res_groups_campaignadmin",1,1,1,1
"access_project_project_campmanager","project.project","project.model_project_project","dm.res_groups_campaignmanager",1,1,1,0
"access_project_project_custfileadmin","project.project","project.model_project_project","dm.res_groups_custfileadmin",1,0,0,0
"access_project_project_custfilemanager","project.project","project.model_project_project","dm.res_groups_custfilemanager",1,0,0,0
"access_project_project_itemadmin","project.project","project.model_project_project","dm.res_groups_itemadmin",1,0,0,0
"access_project_project_itemmanager","project.project","project.model_project_project","dm.res_groups_itemmanager",1,0,0,0
"access_project_project_manufacturingadmin","project.project","project.model_project_project","dm.res_groups_manufacturingadmin",1,0,0,0
"access_project_project_manufacturingmanager","project.project","project.model_project_project","dm.res_groups_manufacturingmanager",1,0,0,0
"access_project_project_dtpadmin","project.project","project.model_project_project","dm.res_groups_dtpadmin",1,0,0,0
"access_project_project_dtpmanager","project.project","project.model_project_project","dm.res_groups_dtpmanager",1,0,0,0
"access_project_project_dmadmin","project.project","project.model_project_project","dm.res_groups_dmadmin",1,1,1,1
