"HID,A,10","HDBK,A,4","HFYEAR,A,5","HMONTH,I,4","HDOCNO,I,4","HORDERNO,I,4","HDBTYPE,A,3","HYEAR,I,4","HCUSSUP,A,10","HDOCDATE,D,4","HDUEDATE,D,4","HREM,A,40","HAMOUNT,$,8","HCURRENCY,A,3","HCURAMN,$,8","HBASE,$,8","HVATCODE,A,10","HTAX,$,8","HTAXND,$,8","HSTATUS,A,1","HMATCHNO,I,4","HCLASS,A,1","HTEMP,L,1","HISCOST,L,1","HORIGIN,A,1","COST_DEP,A,8","COST_PROD,A,10","COST_PROJ,A,8","CREATEDBY,A,10","CREATEDON,@,8","MODIFIEDBY,A,10","MODIFIEDON,@,8","CNTRPRTACC,A,10","HTYPE,A,3","HDISCADV,L,1","HMFYEAR,A,5","HMYEAR,I,4","HMMONTH,I,4","HMDATE,D,4","CHKDIGIT,A,10"
550000,ING,2005,1,10,4,CAS,2005,MILLESIM,2005-01-14,2005-01-14,,12.100000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:04:49,400000,,0,,,,,
550000,ING,2005,1,10,6,CAS,2005,ADISIF,2005-01-14,2005-01-14,,302.500000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:04:49,400000,,0,,,,,
550000,ING,2005,1,10,8,CAS,2005,BOBSOFT,2005-01-14,2005-01-14,,30.250000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:04:49,400000,,0,,,,,
550000,ING,2005,1,10,10,CAS,2005,LEM,2005-01-14,2005-01-14,,30.250000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:04:49,400000,,0,,,,,
550000,ING,2005,1,10,12,CAS,2005,GOTTSCHA,2005-01-14,2005-01-14,,302.500000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:04:49,400000,,0,,,,,
550000,ING,2005,1,10,14,CAS,2005,ORTS,2005-01-14,2005-01-14,,922.500000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:04:49,400000,,0,,,,,
550000,ING,2005,1,10,16,CAS,2005,BANKSYS,2005-01-14,2005-01-14,,-52.010000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:04:49,440000,,0,,,,,
550000,ING,2005,1,10,18,CAS,2005,CIAMEDIA,2005-01-14,2005-01-14,,1309.280000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:04:49,400000,,0,,,,,
550000,ING,2005,1,10,20,CAS,2005,SHOPPING,2005-01-14,2005-01-14,,302.500000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:04:49,400000,,0,,,,,
550000,ING,2005,1,10,22,CAS,2005,KILESSE,2005-01-14,2005-01-14,,272.250000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:04:49,400000,,0,,,,,
550000,ING,2005,1,10,24,CAS,2005,BEMAC,2005-01-14,2005-01-14,,363.000000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:04:49,400000,,0,,,,,
550000,ING,2005,1,10,26,CAS,2005,HEINE,2005-01-14,2005-01-14,,272.250000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:04:49,400000,,0,,,,,
550000,ING,2005,1,10,28,CAS,2005,ARMONYCO,2005-01-14,2005-01-14,,302.500000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:04:49,400000,,0,,,,,
550000,ING,2005,1,10,30,CAS,2005,ANBSECU,2005-01-14,2005-01-14,,302.500000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:04:49,400000,,0,,,,,
550000,ING,2005,1,10,32,CAS,2005,ADMALTA,2005-01-14,2005-01-14,,-834.040000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:04:49,440000,,0,,,,,
550000,ING,2005,1,10,34,CAS,2005,,2005-01-14,2005-01-14,Juges Consulaires cot 2005,-75.000000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 12:59:33,613200,,0,,,,,
550000,ING,2005,1,10,36,CAS,2005,MINFINAN,2005-01-14,2005-01-14,,-11.000000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:04:49,440000,,0,,,,,
550000,ING,2005,1,10,38,CAS,2005,,2005-01-14,2005-01-14,Repas GAG 14/1/04,-81.650000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 12:59:33,616100,,0,,,,,
550000,ING,2005,1,10,40,CAS,2005,LUMIERE,2005-01-14,2005-01-14,,-785.920000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:04:49,440000,,0,,,,,
