"HID,A,10","HDBK,A,4","HFYEAR,A,5","HMONTH,I,4","HDOCNO,I,4","HORDERNO,I,4","HDBTYPE,A,3","HYEAR,I,4","HCUSSUP,A,10","HDOCDATE,D,4","HDUEDATE,D,4","HREM,A,40","HAMOUNT,$,8","HCURRENCY,A,3","HCURAMN,$,8","HBASE,$,8","HVATCODE,A,10","HTAX,$,8","HTAXND,$,8","HSTATUS,A,1","HMATCHNO,I,4","HCLASS,A,1","HTEMP,L,1","HISCOST,L,1","HORIGIN,A,1","COST_DEP,A,8","COST_PROD,A,10","COST_PROJ,A,8","CREATEDBY,A,10","CREATEDON,@,8","MODIFIEDBY,A,10","MODIFIEDON,@,8","CNTRPRTACC,A,10","HTYPE,A,3","HDISCADV,L,1","HMFYEAR,A,5","HMYEAR,I,4","HMMONTH,I,4","HMDATE,D,4","CHKDIGIT,A,10"
100000,OUV,2005,0,20050001,1,PRI,2005,,2005-01-01,2005-01-01,Ouverture Automatique,-200000.000000,,,,,,,,,O,,0,,,,,,,SCHILS,2008-01-07 13:00:50,**,,0,,,,,
100000,OUV,2006,0,20060001,1,PRI,2006,,2006-01-01,2006-01-01,Ouverture Automatique,-200000.000000,,,,,,,,,O,,0,,,,,,,SCHILS,2008-01-07 13:00:50,**,,0,,,,,
100000,OUV,2007,0,20070001,1,PRI,2007,,2007-01-01,2007-01-01,Ouverture Automatique,-200000.000000,,,,,,,,,O,,0,,,,,,,SCHILS,2008-01-07 13:00:50,**,,0,,,,,
100000,OUV,2008,0,20080001,1,PRI,2008,,2008-01-01,2008-01-01,Ouverture Automatique,-200000.000000,,,,,,,,,O,,0,,,,,NEURAY,2008-08-04 14:14:26,NEURAY,2008-08-04 14:14:26,**,ACC,0,,,,,$5B3112F6
100000,OUV2,2004,0,1,55,PRI,2004,,2004-01-01,2004-01-01,Ouverture Liège,-100000.000000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:00:50,**,,0,,,,,
100000,OUV2,2004,0,1,122,PRI,2004,,2004-01-01,2004-01-01,Ouverture Verviers,-100000.000000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:00:50,**,,0,,,,,
140000,OUV,2005,0,20050001,109,PRI,2005,,2005-01-01,2005-01-01,Ouverture Automatique,-31592.850000,,,,,,,,,R,,0,,,,,,,SCHILS,2008-01-07 13:00:50,**,,0,,,,,
140000,OUV,2006,0,20060001,2,PRI,2006,,2006-01-01,2006-01-01,Ouverture Automatique,-31592.850000,,,,,,,,,O,,0,,,,,,,SCHILS,2008-01-07 13:00:50,**,,0,,,,,
140000,OUV,2006,0,20060001,94,PRI,2006,,2006-01-01,2006-01-01,Ouverture Automatique,-31678.450000,,,,,,,,,R,,0,,,,,,,SCHILS,2008-01-07 13:00:50,**,,0,,,,,
140000,OUV,2007,0,20070001,2,PRI,2007,,2007-01-01,2007-01-01,Ouverture Automatique,-63271.300000,,,,,,,,,O,,0,,,,,,,SCHILS,2008-01-07 13:00:50,**,,0,,,,,
140000,OUV,2007,0,20070001,93,PRI,2007,,2007-01-01,2007-01-01,Ouverture Automatique,-25489.230000,,,,,,,,,R,,0,,,,,,,SCHILS,2008-01-07 13:00:50,**,,0,,,,,
140000,OUV,2008,0,20080001,2,PRI,2008,,2008-01-01,2008-01-01,Ouverture Automatique,-88760.530000,,,,,,,,,O,,0,,,,,NEURAY,2008-08-04 14:14:26,NEURAY,2008-08-04 14:14:26,**,ACC,0,,,,,$C7349058
140000,OUV,2008,0,20080001,85,PRI,2008,,2008-01-01,2008-01-01,Ouverture Automatique,-55750.590000,,,,,,,,,R,,0,,,,,NEURAY,2008-08-04 14:14:30,NEURAY,2008-08-04 14:14:30,**,ACC,0,,,,,$32E75933
162000,INTE,2004,9,64,1,PRI,2004,,2004-09-30,2004-09-30,reprise PROVISION CCILg,12394.680000,,,,,,,T,2,,0,0,,,,,,,SCHILS,2008-01-07 13:00:37,481000,,0,2004,2004,9,2004-09-30,
162000,OUV2,2004,0,1,32,PRI,2004,,2004-01-01,2004-01-01,Ouverture Liège,-12394.680000,,,,,,,T,2,,0,0,,,,,,,SCHILS,2008-01-07 13:00:50,**,,0,2004,2004,9,2004-09-30,
163000,CLO,2004,12,116,1,PRI,2004,,2004-12-31,2004-12-31,Provision CWCI,-20000.000000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 12:59:04,660000,,0,,,,,
163000,CLO,2004,12,116,3,PRI,2004,,2004-12-31,2004-12-31,Provision Min. Finances/ TVA,-8500.000000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 12:59:04,637000,,0,,,,,
163000,CLO,2005,12,71,3,PRI,2005,,2005-12-31,2005-12-31,Prov pr autres risques et charges,-10000.000000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 12:59:04,637000,,0,,,,,
163000,CLO,2005,12,71,4,PRI,2005,,2005-12-31,2005-12-31,Prov risque Feder,-60000.000000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 12:59:04,637000,,0,,,,,
163000,CLO,2006,12,71,2,PRI,2006,,2006-12-30,2006-12-30,Prov pr autres risques et charges,-10000.000000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 12:59:05,637000,,0,,,,,
163000,CLO,2006,12,71,4,PRI,2006,,2006-12-30,2006-12-30,Prov Feder,-60000.000000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 12:59:05,637000,,0,,,,,
