"HID,A,10","HDBK,A,4","HFYEAR,A,5","HMONTH,I,4","HDOCNO,I,4","HORDERNO,I,4","HDBTYPE,A,3","HYEAR,I,4","HCUSSUP,A,10","HDOCDATE,D,4","HDUEDATE,D,4","HREM,A,40","HAMOUNT,$,8","HCURRENCY,A,3","HCURAMN,$,8","HBASE,$,8","HVATCODE,A,10","HTAX,$,8","HTAXND,$,8","HSTATUS,A,1","HMATCHNO,I,4","HCLASS,A,1","HTEMP,L,1","HISCOST,L,1","HORIGIN,A,1","COST_DEP,A,8","COST_PROD,A,10","COST_PROJ,A,8","CREATEDBY,A,10","CREATEDON,@,8","MODIFIEDBY,A,10","MODIFIEDON,@,8","CNTRPRTACC,A,10","HTYPE,A,3","HDISCADV,L,1","HMFYEAR,A,5","HMYEAR,I,4","HMMONTH,I,4","HMDATE,D,4","CHKDIGIT,A,10"
550000,ING,2008,5,100,10,CAS,2008,ULGRECTO,2008-05-23,2008-05-23,,121.000000,,,,,,,,,,,0,,,,,SCHILS,2008-05-26 09:09:19,SCHILS,2008-05-26 09:09:19,400000,CAS,0,,,,,$916074AE
550000,ING,2008,5,100,12,CAS,2008,DEHIN,2008-05-23,2008-05-23,,363.000000,,,,,,,,,,,0,,,,,SCHILS,2008-05-26 09:09:20,SCHILS,2008-05-26 09:09:20,400000,CAS,0,,,,,$78CABD08
550000,ING,2008,5,100,14,CAS,2008,ROYALEBE,2008-05-23,2008-05-23,,605.000000,,,,,,,,,,,0,,,,,SCHILS,2008-05-26 09:09:20,SCHILS,2008-05-26 09:09:20,400000,CAS,0,,,,,$611E12CA
550000,ING,2008,5,100,16,CAS,2008,EUROGROU,2008-05-23,2008-05-23,,145.200000,,,,,,,,,,,0,,,,,SCHILS,2008-05-26 09:09:21,SCHILS,2008-05-26 09:09:21,400000,CAS,0,,,,,$62E64DCF
550000,ING,2008,5,100,18,CAS,2008,TDS,2008-05-23,2008-05-23,,287.980000,,,,,,,,,,,0,,,,,SCHILS,2008-05-26 09:09:21,SCHILS,2008-05-26 09:09:21,400000,CAS,0,,,,,$F5C9CC82
550000,ING,2008,5,100,20,CAS,2008,AMOS,2008-05-23,2008-05-23,,484.000000,,,,,,,,,,,0,,,,,SCHILS,2008-05-26 09:09:22,SCHILS,2008-05-26 09:09:22,400000,CAS,0,,,,,$16A2CF42
550000,ING,2008,5,100,22,CAS,2008,MELKIOR,2008-05-23,2008-05-23,,423.500000,,,,,,,,,,,0,,,,,SCHILS,2008-05-26 09:09:22,SCHILS,2008-05-26 09:09:22,400000,CAS,0,,,,,$A4B23841
550000,ING,2008,5,100,24,CAS,2008,ATOS,2008-05-23,2008-05-23,,-109.780000,,,,,,,,,,,0,,,,,SCHILS,2008-05-26 09:09:23,SCHILS,2008-05-26 09:09:23,440000,CAS,0,,,,,$89E694FB
550000,ING,2008,5,100,26,CAS,2008,FEDERBXL,2008-05-23,2008-05-23,,78.650000,,,,,,,,,,,0,,,,,SCHILS,2008-05-26 09:09:23,SCHILS,2008-05-26 09:09:23,400000,CAS,0,,,,,$84E8FAA9
550000,ING,2008,5,100,28,CAS,2008,FEDERBXL,2008-05-23,2008-05-23,,3.630000,,,,,,,,,,,0,,,,,SCHILS,2008-05-26 09:09:24,SCHILS,2008-05-26 09:09:24,400000,CAS,0,,,,,$98E44A6F
