"HID,A,10","HDBK,A,4","HFYEAR,A,5","HMONTH,I,4","HDOCNO,I,4","HORDERNO,I,4","HDBTYPE,A,3","HYEAR,I,4","HCUSSUP,A,10","HDOCDATE,D,4","HDUEDATE,D,4","HREM,A,40","HAMOUNT,$,8","HCURRENCY,A,3","HCURAMN,$,8","HBASE,$,8","HVATCODE,A,10","HTAX,$,8","HTAXND,$,8","HSTATUS,A,1","HMATCHNO,I,4","HCLASS,A,1","HTEMP,L,1","HISCOST,L,1","HORIGIN,A,1","COST_DEP,A,8","COST_PROD,A,10","COST_PROJ,A,8","CREATEDBY,A,10","CREATEDON,@,8","MODIFIEDBY,A,10","MODIFIEDON,@,8","CNTRPRTACC,A,10","HTYPE,A,3","HDISCADV,L,1","HMFYEAR,A,5","HMYEAR,I,4","HMMONTH,I,4","HMDATE,D,4","CHKDIGIT,A,10"
612010,ACH,2006,6,1133,2,PUR,2006,TOLEDO,2006-06-30,2006-07-30,TOLEDO Tél 6/06,501.320000,,,501.320000,NSGSD21,105.280000,0.000000,T,383,,,1,,ADM,NFIN,NFIN,,,SCHILS,2008-01-07 13:04:23,440000,,0,2006,2006,6,2006-06-30,
612010,ACH,2006,8,1178,2,PUR,2006,BARBASON,2006-08-10,2006-09-09,BARBASON NF 7/06,19.740000,,,19.740000,NSGSD0,0.000000,0.000000,,,,,1,,EVENEM,NFIN,NFIN,,,SCHILS,2008-01-07 13:04:23,440000,,0,,,,,
612010,ACH,2006,8,1179,2,PUR,2006,TOLEDO,2006-08-02,2006-09-01,TOLEDO Tél 7/06,304.160000,,,304.160000,NSGSD21,63.870000,0.000000,,,,,1,,ADM,NFIN,NFIN,,,SCHILS,2008-01-07 13:04:23,440000,,0,,,,,
612010,ACH,2006,8,1189,2,PUR,2006,VANDERMEER,2006-08-01,2006-08-31,VANDERMEER NF 6/06,21.590000,,,21.590000,NSGSD0,0.000000,0.000000,,,,,1,,INFORM,NFIN,NFIN,,,SCHILS,2008-01-07 13:04:23,440000,,0,,,,,
612010,ACH,2006,8,1195,2,PUR,2006,BELGACO,2006-08-01,2006-08-31,BELGACO Tél 6/06,225.240000,,,225.240000,NSGSD21,47.300000,0.000000,,,,,1,,ADM,NFIN,NFIN,,,SCHILS,2008-01-07 13:04:23,440000,,0,,,,,
612010,ACH,2006,8,1196,2,PUR,2006,BELGACO,2006-08-01,2006-08-31,BELGACO Tél 6/06,330.240000,,,330.240000,NSGSD21,69.350000,0.000000,,,,,1,,ADM,NFIN,NFIN,,,SCHILS,2008-01-07 13:04:23,440000,,0,,,,,
612010,ACH,2006,8,1197,2,PUR,2006,BELGACO,2006-08-01,2006-08-31,BELGACO Tél 7/06,905.020000,,,905.020000,NSGSD21,190.050000,0.000000,,,,,1,,ADM,NFIN,NFIN,,,SCHILS,2008-01-07 13:04:23,440000,,0,,,,,
612010,ACH,2006,8,1271,2,PUR,2006,MOBISTAR,2006-08-01,2006-08-31,MOBISTAR GSM 6/06 PO,67.070000,,,67.070000,NSGSD21,14.100000,0.000000,,,,,1,,ADM,NFIN,NFIN,,,SCHILS,2008-01-07 13:04:23,440000,,0,,,,,
612010,ACH,2006,8,1271,3,PUR,2006,MOBISTAR,2006-08-01,2006-08-31,MOBISTAR GSM 6/06 CJ,8.610000,,,8.610000,NSGSD21,1.820000,0.000000,,,,,1,,PUBLIC,GAG,NFIN,,,SCHILS,2008-01-07 13:04:23,440000,,0,,,,,
612010,ACH,2006,8,1271,4,PUR,2006,MOBISTAR,2006-08-01,2006-08-31,MOBISTAR GSM 6/06 XC,58.160000,,,58.160000,NSGSD21,12.210000,0.000000,,,,,1,,ADM,NFIN,NFIN,,,SCHILS,2008-01-07 13:04:23,440000,,0,,,,,
612010,ACH,2006,8,1271,5,PUR,2006,MOBISTAR,2006-08-01,2006-08-31,MOBISTAR GSM 6/06 JML,25.330000,,,25.330000,NSGSD21,5.320000,0.000000,,,,,1,,PUBLIC,GAG,NFIN,,,SCHILS,2008-01-07 13:04:23,440000,,0,,,,,
612010,ACH,2006,8,1271,6,PUR,2006,MOBISTAR,2006-08-01,2006-08-31,MOBISTAR GSM 6/06 SK,14.780000,,,14.780000,NSGSD21,3.100000,0.000000,,,,,1,,FORMAT,NFIN,NFIN,,,SCHILS,2008-01-07 13:04:23,440000,,0,,,,,
612010,ACH,2006,8,1271,7,PUR,2006,MOBISTAR,2006-08-01,2006-08-31,MOBISTAR GSM 6/06 PN,7.990000,,,7.990000,NSGSD21,1.680000,0.000000,,,,,1,,ADM,NFIN,NFIN,,,SCHILS,2008-01-07 13:04:23,440000,,0,,,,,
612010,ACH,2006,8,1271,8,PUR,2006,MOBISTAR,2006-08-01,2006-08-31,MOBISTAR GSM 6/06 MP,31.720000,,,31.720000,NSGSD21,6.660000,0.000000,,,,,1,,MEMBER,NFIN,NFIN,,,SCHILS,2008-01-07 13:04:23,440000,,0,,,,,
612010,ACH,2006,8,1271,9,PUR,2006,MOBISTAR,2006-08-01,2006-08-31,MOBISTAR GSM 6/06 CM,47.000000,,,47.000000,NSGSD21,9.870000,0.000000,,,,,1,,EVENEM,NFIN,NFIN,,,SCHILS,2008-01-07 13:04:23,440000,,0,,,,,
612010,ACH,2006,8,1271,10,PUR,2006,MOBISTAR,2006-08-01,2006-08-31,MOBISTAR GSM 6/06 FV,35.940000,,,35.940000,NSGSD21,7.540000,0.000000,,,,,1,,RI,NFIN,NFIN,,,SCHILS,2008-01-07 13:04:23,440000,,0,,,,,
612010,ACH,2006,8,1271,11,PUR,2006,MOBISTAR,2006-08-01,2006-08-31,MOBISTAR GSM 6/06,272.750000,,,272.750000,NSGSD21,57.840000,0.000000,,,,,1,,ADM,NFIN,NFIN,,,SCHILS,2008-01-07 13:04:23,440000,,0,,,,,
612010,ACH,2006,8,1280,2,PUR,2006,ALE,2006-08-11,2006-09-10,ALE télédisnet 6/06,134.710000,,,134.710000,NSGSD21,28.290000,0.000000,,,,,1,,ADM,NFIN,NFIN,,,SCHILS,2008-01-07 13:04:23,440000,,0,,,,,
612010,ACH,2006,8,1296,2,PUR,2006,PROXIMUS,2006-08-01,2006-08-31,PROXIMUS Gsm PVDM 6/06,24.470000,,,24.470000,NSGSD21,5.140000,0.000000,,,,,1,,INFORM,NFIN,NFIN,,,SCHILS,2008-01-07 13:04:23,440000,,0,,,,,
