"HID,A,10","HDBK,A,4","HFYEAR,A,5","HMONTH,I,4","HDOCNO,I,4","HORDERNO,I,4","HDBTYPE,A,3","HYEAR,I,4","HCUSSUP,A,10","HDOCDATE,D,4","HDUEDATE,D,4","HREM,A,40","HAMOUNT,$,8","HCURRENCY,A,3","HCURAMN,$,8","HBASE,$,8","HVATCODE,A,10","HTAX,$,8","HTAXND,$,8","HSTATUS,A,1","HMATCHNO,I,4","HCLASS,A,1","HTEMP,L,1","HISCOST,L,1","HORIGIN,A,1","COST_DEP,A,8","COST_PROD,A,10","COST_PROJ,A,8","CREATEDBY,A,10","CREATEDON,@,8","MODIFIEDBY,A,10","MODIFIEDON,@,8","CNTRPRTACC,A,10","HTYPE,A,3","HDISCADV,L,1","HMFYEAR,A,5","HMYEAR,I,4","HMMONTH,I,4","HMDATE,D,4","CHKDIGIT,A,10"
703000,VEN,2005,10,504721,11,SAL,2005,MARINE,2005-10-31,2005-11-30,LD2580   03/10/2005 1 AD* 2580 Egypte,-35.000000,,,35.000000,NSS  21,7.350000,0.000000,,,,,1,,RI,VISA,NFIN,,,SCHILS,2008-01-07 13:06:24,400000,,0,,,,,
703000,VEN,2005,10,504721,12,SAL,2005,MARINE,2005-10-31,2005-11-30,CV2233   06/10/2005 CV* 2233 Emirats Ara,-10.540000,,,10.540000,NSS  0,0.000000,0.000000,,,,,1,,RI,CO,NFIN,,,SCHILS,2008-01-07 13:06:24,400000,,0,,,,,
703000,VEN,2005,10,504721,13,SAL,2005,MARINE,2005-10-31,2005-11-30,LD2584   06/10/2005 1 FC* 2584 Emirats A,-35.000000,,,35.000000,NSS  21,7.350000,0.000000,,,,,1,,RI,VISA,NFIN,,,SCHILS,2008-01-07 13:06:24,400000,,0,,,,,
703000,VEN,2005,10,504721,14,SAL,2005,MARINE,2005-10-31,2005-11-30,LD2585   06/10/2005 1 AD* 2585 Emirats A,-35.000000,,,35.000000,NSS  21,7.350000,0.000000,,,,,1,,RI,VISA,NFIN,,,SCHILS,2008-01-07 13:06:24,400000,,0,,,,,
703000,VEN,2005,10,504721,15,SAL,2005,MARINE,2005-10-31,2005-11-30,CV2236   06/10/2005 CV* 2236 Koweït,-10.540000,,,10.540000,NSS  0,0.000000,0.000000,,,,,1,,RI,CO,NFIN,,,SCHILS,2008-01-07 13:06:24,400000,,0,,,,,
703000,VEN,2005,10,504721,16,SAL,2005,MARINE,2005-10-31,2005-11-30,LD2587   06/10/2005 2 FC* 2587 Koweït,-70.000000,,,70.000000,NSS  21,14.700000,0.000000,,,,,1,,RI,VISA,NFIN,,,SCHILS,2008-01-07 13:06:24,400000,,0,,,,,
703000,VEN,2005,10,504721,17,SAL,2005,MARINE,2005-10-31,2005-11-30,LD2588   06/10/2005 1 AD* 2588 Koweït,-35.000000,,,35.000000,NSS  21,7.350000,0.000000,,,,,1,,RI,VISA,NFIN,,,SCHILS,2008-01-07 13:06:24,400000,,0,,,,,
703000,VEN,2005,10,504721,18,SAL,2005,MARINE,2005-10-31,2005-11-30,CV2237   06/10/2005 CV* 2237 Turquie,-10.540000,,,10.540000,NSS  0,0.000000,0.000000,,,,,1,,RI,CO,NFIN,,,SCHILS,2008-01-07 13:06:24,400000,,0,,,,,
703000,VEN,2005,10,504721,19,SAL,2005,MARINE,2005-10-31,2005-11-30,CV2238   06/10/2005 CV* 2238 Egypte,-10.540000,,,10.540000,NSS  0,0.000000,0.000000,,,,,1,,RI,CO,NFIN,,,SCHILS,2008-01-07 13:06:24,400000,,0,,,,,
703000,VEN,2005,10,504721,20,SAL,2005,MARINE,2005-10-31,2005-11-30,CV2243   11/10/2005 CV* 2243 Emirats Ara,-10.540000,,,10.540000,NSS  0,0.000000,0.000000,,,,,1,,RI,CO,NFIN,,,SCHILS,2008-01-07 13:06:24,400000,,0,,,,,
703000,VEN,2005,10,504721,21,SAL,2005,MARINE,2005-10-31,2005-11-30,LD2594   11/10/2005 2 FC* 2594 Emirats A,-70.000000,,,70.000000,NSS  21,14.700000,0.000000,,,,,1,,RI,VISA,NFIN,,,SCHILS,2008-01-07 13:06:24,400000,,0,,,,,
703000,VEN,2005,10,504721,22,SAL,2005,MARINE,2005-10-31,2005-11-30,LD2595   11/10/2005 1 AD* 2595 Emirats A,-35.000000,,,35.000000,NSS  21,7.350000,0.000000,,,,,1,,RI,VISA,NFIN,,,SCHILS,2008-01-07 13:06:24,400000,,0,,,,,
703000,VEN,2005,10,504721,23,SAL,2005,MARINE,2005-10-31,2005-11-30,CV2263   12/10/2005 CV* 2263 Arabie Saou,-10.540000,,,10.540000,NSS  0,0.000000,0.000000,,,,,1,,RI,CO,NFIN,,,SCHILS,2008-01-07 13:06:24,400000,,0,,,,,
