"HID,A,10","HDBK,A,4","HFYEAR,A,5","HMONTH,I,4","HDOCNO,I,4","HORDERNO,I,4","HDBTYPE,A,3","HYEAR,I,4","HCUSSUP,A,10","HDOCDATE,D,4","HDUEDATE,D,4","HREM,A,40","HAMOUNT,$,8","HCURRENCY,A,3","HCURAMN,$,8","HBASE,$,8","HVATCODE,A,10","HTAX,$,8","HTAXND,$,8","HSTATUS,A,1","HMATCHNO,I,4","HCLASS,A,1","HTEMP,L,1","HISCOST,L,1","HORIGIN,A,1","COST_DEP,A,8","COST_PROD,A,10","COST_PROJ,A,8","CREATEDBY,A,10","CREATEDON,@,8","MODIFIEDBY,A,10","MODIFIEDON,@,8","CNTRPRTACC,A,10","HTYPE,A,3","HDISCADV,L,1","HMFYEAR,A,5","HMYEAR,I,4","HMMONTH,I,4","HMDATE,D,4","CHKDIGIT,A,10"
703120,VEN,2004,1,400498,7,SAL,2004,CHIMAC,2004-01-31,2004-03-01,LD61     15/01/2004 1 AD* 61 Taïwan LETT,-32.000000,,,32.000000,NSS  21,6.720000,0.000000,,,,,1,,RI,CO,NFIN,,,SCHILS,2008-01-07 13:05:30,400000,,0,,,,,
703120,VEN,2004,1,400498,8,SAL,2004,CHIMAC,2004-01-31,2004-03-01,LD62     15/01/2004 1 AD* 62 Taïwan CERT,-32.000000,,,32.000000,NSS  21,6.720000,0.000000,,,,,1,,RI,CO,NFIN,,,SCHILS,2008-01-07 13:05:30,400000,,0,,,,,
703120,VEN,2004,1,400498,9,SAL,2004,CHIMAC,2004-01-31,2004-03-01,LD63     15/01/2004 1 AD* 63 Taïwan FORM,-32.000000,,,32.000000,NSS  21,6.720000,0.000000,,,,,1,,RI,CO,NFIN,,,SCHILS,2008-01-07 13:05:30,400000,,0,,,,,
703120,VEN,2004,1,400498,10,SAL,2004,CHIMAC,2004-01-31,2004-03-01,LD64     15/01/2004 1 AD* 64 Taïwan STAB,-32.000000,,,32.000000,NSS  21,6.720000,0.000000,,,,,1,,RI,CO,NFIN,,,SCHILS,2008-01-07 13:05:30,400000,,0,,,,,
703120,VEN,2004,1,400498,11,SAL,2004,CHIMAC,2004-01-31,2004-03-01,LD65     15/01/2004 1 AD* 65 Taïwan TOXI,-32.000000,,,32.000000,NSS  21,6.720000,0.000000,,,,,1,,RI,CO,NFIN,,,SCHILS,2008-01-07 13:05:30,400000,,0,,,,,
703120,VEN,2004,1,400498,12,SAL,2004,CHIMAC,2004-01-31,2004-03-01,LD66     15/01/2004 1 AD* 66 Taïwan ANAL,-32.000000,,,32.000000,NSS  21,6.720000,0.000000,,,,,1,,RI,CO,NFIN,,,SCHILS,2008-01-07 13:05:30,400000,,0,,,,,
703120,VEN,2004,1,400498,13,SAL,2004,CHIMAC,2004-01-31,2004-03-01,LD67     15/01/2004 1 AD* 67 Taïwan PROD,-32.000000,,,32.000000,NSS  21,6.720000,0.000000,,,,,1,,RI,CO,NFIN,,,SCHILS,2008-01-07 13:05:30,400000,,0,,,,,
703120,VEN,2004,1,400498,14,SAL,2004,CHIMAC,2004-01-31,2004-03-01,LD68     15/01/2004 1 AD* 68 Taïwan QUAL,-32.000000,,,32.000000,NSS  21,6.720000,0.000000,,,,,1,,RI,CO,NFIN,,,SCHILS,2008-01-07 13:05:30,400000,,0,,,,,
703120,VEN,2004,1,400498,15,SAL,2004,CHIMAC,2004-01-31,2004-03-01,LD69     15/01/2004 1 AD* 69 Taïwan LETT,-32.000000,,,32.000000,NSS  21,6.720000,0.000000,,,,,1,,RI,CO,NFIN,,,SCHILS,2008-01-07 13:05:30,400000,,0,,,,,
703120,VEN,2004,1,400498,16,SAL,2004,CHIMAC,2004-01-31,2004-03-01,LD70     15/01/2004 1 AD* 70 Taïwan CERT,-32.000000,,,32.000000,NSS  21,6.720000,0.000000,,,,,1,,RI,CO,NFIN,,,SCHILS,2008-01-07 13:05:30,400000,,0,,,,,
703120,VEN,2004,1,400498,17,SAL,2004,CHIMAC,2004-01-31,2004-03-01,LD71     15/01/2004 1 AD* 71 Taïwan PROD,-32.000000,,,32.000000,NSS  21,6.720000,0.000000,,,,,1,,RI,CO,NFIN,,,SCHILS,2008-01-07 13:05:30,400000,,0,,,,,
703120,VEN,2004,1,400498,18,SAL,2004,CHIMAC,2004-01-31,2004-03-01,LD72     15/01/2004 1 AD* 72 Taïwan ANAL,-32.000000,,,32.000000,NSS  21,6.720000,0.000000,,,,,1,,RI,CO,NFIN,,,SCHILS,2008-01-07 13:05:30,400000,,0,,,,,
703120,VEN,2004,1,400498,19,SAL,2004,CHIMAC,2004-01-31,2004-03-01,LD73     15/01/2004 1 AD* 73 Taïwan TOXI,-32.000000,,,32.000000,NSS  21,6.720000,0.000000,,,,,1,,RI,CO,NFIN,,,SCHILS,2008-01-07 13:05:30,400000,,0,,,,,
703120,VEN,2004,1,400498,20,SAL,2004,CHIMAC,2004-01-31,2004-03-01,LD74     15/01/2004 1 AD* 74 Taïwan STAB,-32.000000,,,32.000000,NSS  21,6.720000,0.000000,,,,,1,,RI,CO,NFIN,,,SCHILS,2008-01-07 13:05:30,400000,,0,,,,,
703120,VEN,2004,1,400498,21,SAL,2004,CHIMAC,2004-01-31,2004-03-01,LD75     15/01/2004 1 AD* 75 Taïwan FORM,-32.000000,,,32.000000,NSS  21,6.720000,0.000000,,,,,1,,RI,CO,NFIN,,,SCHILS,2008-01-07 13:05:30,400000,,0,,,,,
703120,VEN,2004,1,400498,22,SAL,2004,CHIMAC,2004-01-31,2004-03-01,LD76     15/01/2004 1 AD* 76 Taïwan QUAL,-32.000000,,,32.000000,NSS  21,6.720000,0.000000,,,,,1,,RI,CO,NFIN,,,SCHILS,2008-01-07 13:05:30,400000,,0,,,,,
703120,VEN,2004,1,400498,29,SAL,2004,CHIMAC,2004-01-31,2004-03-01,LD104    26/01/2004 1 FC* 104 Arabie Sao,-38.500000,,,38.500000,NSS  0,0.000000,0.000000,,,,,1,,RI,CO,NFIN,,,SCHILS,2008-01-07 13:05:30,400000,,0,,,,,
703120,VEN,2004,1,400498,30,SAL,2004,CHIMAC,2004-01-31,2004-03-01,LD105    26/01/2004 1 AD* 105 Arabie Sao,-32.000000,,,32.000000,NSS  21,6.720000,0.000000,,,,,1,,RI,CO,NFIN,,,SCHILS,2008-01-07 13:05:30,400000,,0,,,,,
703120,VEN,2004,1,400498,31,SAL,2004,CHIMAC,2004-01-31,2004-03-01,LD106    26/01/2004 1 AD* 106 Arabie Sao,-38.500000,,,38.500000,NSS  21,8.090000,0.000000,,,,,1,,RI,CO,NFIN,,,SCHILS,2008-01-07 13:05:30,400000,,0,,,,,
703120,VEN,2004,1,400498,33,SAL,2004,CHIMAC,2004-01-31,2004-03-01,LD113    26/01/2004 1 AD* 113 Guatemala,-32.000000,,,32.000000,NSS  21,6.720000,0.000000,,,,,1,,RI,CO,NFIN,,,SCHILS,2008-01-07 13:05:30,400000,,0,,,,,
703120,VEN,2004,1,400498,34,SAL,2004,CHIMAC,2004-01-31,2004-03-01,LD114    26/01/2004 1 AD* 114 Guatemala,-32.000000,,,32.000000,NSS  21,6.720000,0.000000,,,,,1,,RI,CO,NFIN,,,SCHILS,2008-01-07 13:05:30,400000,,0,,,,,
703120,VEN,2004,1,400501,2,SAL,2004,CK,2004-01-31,2004-03-01,LD14     06/01/2004 1 AD* 14 Egypte AGEN,-32.000000,,,32.000000,NSS  21,6.720000,0.000000,,,,,1,,RI,CO,NFIN,,,SCHILS,2008-01-07 13:05:30,400000,,0,,,,,
703120,VEN,2004,1,400503,3,SAL,2004,CLIMATEC,2004-01-31,2004-03-01,LD69     29/01/2004 1 FC* 69 Emirats Ara,-32.000000,,,32.000000,NSS  0,0.000000,0.000000,,,,,1,,RI,CO,NFIN,,,SCHILS,2008-01-07 13:05:30,400000,,0,,,,,
703120,VEN,2004,1,400504,4,SAL,2004,CMIENERG,2004-01-31,2004-03-01,LD49     12/01/2004 1 FC* 49 Emirats Ara,-32.000000,,,32.000000,NSS  0,0.000000,0.000000,,,,,1,,RI,CO,NFIN,,,SCHILS,2008-01-07 13:05:30,400000,,0,,,,,
703120,VEN,2004,1,400505,2,SAL,2004,CMIMETAL,2004-01-31,2004-03-01,LD58     15/01/2004 1 FC* 58 Brésil F/04,-32.000000,,,32.000000,NSS  0,0.000000,0.000000,,,,,1,,RI,CO,NFIN,,,SCHILS,2008-01-07 13:05:30,400000,,0,,,,,
703120,VEN,2004,1,400505,3,SAL,2004,CMIMETAL,2004-01-31,2004-03-01,LD59     15/01/2004 1 FC* 59 Brésil F/04,-32.000000,,,32.000000,NSS  0,0.000000,0.000000,,,,,1,,RI,CO,NFIN,,,SCHILS,2008-01-07 13:05:30,400000,,0,,,,,
703120,VEN,2004,1,400505,11,SAL,2004,CMIMETAL,2004-01-31,2004-03-01,LD85     16/01/2004 2 AD* 85 Chine QUARA,-64.000000,,,64.000000,NSS  21,13.440000,0.000000,,,,,1,,RI,CO,NFIN,,,SCHILS,2008-01-07 13:05:30,400000,,0,,,,,
703120,VEN,2004,1,400505,13,SAL,2004,CMIMETAL,2004-01-31,2004-03-01,LD86     16/01/2004 3 FC* 86 Iran F/03/3,-115.500000,,,115.500000,NSS  0,0.000000,0.000000,,,,,1,,RI,CO,NFIN,,,SCHILS,2008-01-07 13:05:30,400000,,0,,,,,
703120,VEN,2004,1,400505,16,SAL,2004,CMIMETAL,2004-01-31,2004-03-01,LD125    29/01/2004 1 AD* 125 Chine QUAR,-32.000000,,,32.000000,NSS  21,6.720000,0.000000,,,,,1,,RI,CO,NFIN,,,SCHILS,2008-01-07 13:05:30,400000,,0,,,,,
703120,VEN,2004,1,400506,10,SAL,2004,COBEPEX,2004-01-31,2004-03-01,LD119    27/01/2004 1 FC* 119 Libye 4000,-32.000000,,,32.000000,NSS  0,0.000000,0.000000,,,,,1,,RI,CO,NFIN,,,SCHILS,2008-01-07 13:05:30,400000,,0,,,,,
703120,VEN,2004,1,400518,5,SAL,2004,COPELAND,2004-01-31,2004-03-01,LD8      09/01/2004 1 AD* 8,-38.500000,,,38.500000,NSS  0,0.000000,0.000000,,,,,1,,RI,CO,NFIN,,,SCHILS,2008-01-07 13:05:30,400000,,0,,,,,
703120,VEN,2004,1,400518,6,SAL,2004,COPELAND,2004-01-31,2004-03-01,LD9      09/01/2004 1 AD* 9,-45.000000,,,45.000000,NSS  0,0.000000,0.000000,,,,,1,,RI,CO,NFIN,,,SCHILS,2008-01-07 13:05:30,400000,,0,,,,,
703120,VEN,2004,1,400518,15,SAL,2004,COPELAND,2004-01-31,2004-03-01,LD20     14/01/2004 1 FC* 20 Inde,-32.000000,,,32.000000,NSS  0,0.000000,0.000000,,,,,1,,RI,CO,NFIN,,,SCHILS,2008-01-07 13:05:31,400000,,0,,,,,
703120,VEN,2004,1,400518,16,SAL,2004,COPELAND,2004-01-31,2004-03-01,LD21     14/01/2004 1 FC* 21 Inde,-32.000000,,,32.000000,NSS  0,0.000000,0.000000,,,,,1,,RI,CO,NFIN,,,SCHILS,2008-01-07 13:05:31,400000,,0,,,,,
703120,VEN,2004,1,400518,17,SAL,2004,COPELAND,2004-01-31,2004-03-01,LD22     14/01/2004 1 FC* 22 Koweït,-32.000000,,,32.000000,NSS  0,0.000000,0.000000,,,,,1,,RI,CO,NFIN,,,SCHILS,2008-01-07 13:05:31,400000,,0,,,,,
703120,VEN,2004,1,400518,18,SAL,2004,COPELAND,2004-01-31,2004-03-01,LD23     14/01/2004 1 AD* 23 Koweït,-38.500000,,,38.500000,NSS  0,0.000000,0.000000,,,,,1,,RI,CO,NFIN,,,SCHILS,2008-01-07 13:05:31,400000,,0,,,,,
703120,VEN,2004,1,400518,24,SAL,2004,COPELAND,2004-01-31,2004-03-01,LD37     21/01/2004 1 AD* 37,-38.500000,,,38.500000,NSS  0,0.000000,0.000000,,,,,1,,RI,CO,NFIN,,,SCHILS,2008-01-07 13:05:31,400000,,0,,,,,
703120,VEN,2004,1,400518,25,SAL,2004,COPELAND,2004-01-31,2004-03-01,LD38     21/01/2004 1 AD* 38 Pérou,-38.500000,,,38.500000,NSS  0,0.000000,0.000000,,,,,1,,RI,CO,NFIN,,,SCHILS,2008-01-07 13:05:31,400000,,0,,,,,
703120,VEN,2004,1,400518,34,SAL,2004,COPELAND,2004-01-31,2004-03-01,LD40     22/01/2004 1 FC* 40 Arabie Saou,-32.000000,,,32.000000,NSS  0,0.000000,0.000000,,,,,1,,RI,CO,NFIN,,,SCHILS,2008-01-07 13:05:31,400000,,0,,,,,
703120,VEN,2004,1,400518,35,SAL,2004,COPELAND,2004-01-31,2004-03-01,LD41     22/01/2004 1 FC* 41 Pakistan,-32.000000,,,32.000000,NSS  0,0.000000,0.000000,,,,,1,,RI,CO,NFIN,,,SCHILS,2008-01-07 13:05:31,400000,,0,,,,,
703120,VEN,2004,1,400518,36,SAL,2004,COPELAND,2004-01-31,2004-03-01,LD42     22/01/2004 1 FC* 42 Jordanie,-32.000000,,,32.000000,NSS  0,0.000000,0.000000,,,,,1,,RI,CO,NFIN,,,SCHILS,2008-01-07 13:05:31,400000,,0,,,,,
703120,VEN,2004,1,400518,37,SAL,2004,COPELAND,2004-01-31,2004-03-01,LD43     22/01/2004 1 FC* 43 Inde,-32.000000,,,32.000000,NSS  0,0.000000,0.000000,,,,,1,,RI,CO,NFIN,,,SCHILS,2008-01-07 13:05:31,400000,,0,,,,,
703120,VEN,2004,1,400518,38,SAL,2004,COPELAND,2004-01-31,2004-03-01,LD44     22/01/2004 2 FC* 44 Egypte,-64.000000,,,64.000000,NSS  0,0.000000,0.000000,,,,,1,,RI,CO,NFIN,,,SCHILS,2008-01-07 13:05:31,400000,,0,,,,,
703120,VEN,2004,1,400518,45,SAL,2004,COPELAND,2004-01-31,2004-03-01,LD70     28/01/2004 1 FC* 70 Inde,-32.000000,,,32.000000,NSS  0,0.000000,0.000000,,,,,1,,RI,CO,NFIN,,,SCHILS,2008-01-07 13:05:31,400000,,0,,,,,
703120,VEN,2004,1,400520,4,SAL,2004,CORMAN,2004-01-31,2004-03-01,LD1      02/01/2004 1 FC* 1 Arabie Saoud,-32.000000,,,32.000000,NSS  0,0.000000,0.000000,,,,,1,,RI,CO,NFIN,,,SCHILS,2008-01-07 13:05:31,400000,,0,,,,,
703120,VEN,2004,1,400520,5,SAL,2004,CORMAN,2004-01-31,2004-03-01,LD2      02/01/2004 2 AD* 2 Arabie Saoud,-77.000000,,,77.000000,NSS  0,0.000000,0.000000,,,,,1,,RI,CO,NFIN,,,SCHILS,2008-01-07 13:05:31,400000,,0,,,,,
703120,VEN,2004,1,400520,43,SAL,2004,CORMAN,2004-01-31,2004-03-01,LD18     19/01/2004 1 FC* 18 Koweït,-32.000000,,,32.000000,NSS  0,0.000000,0.000000,,,,,1,,RI,CO,NFIN,,,SCHILS,2008-01-07 13:05:31,400000,,0,,,,,
703120,VEN,2004,1,400520,44,SAL,2004,CORMAN,2004-01-31,2004-03-01,LD19     19/01/2004 2 AD* 19 Koweït,-77.000000,,,77.000000,NSS  0,0.000000,0.000000,,,,,1,,RI,CO,NFIN,,,SCHILS,2008-01-07 13:05:31,400000,,0,,,,,
703120,VEN,2004,1,400520,45,SAL,2004,CORMAN,2004-01-31,2004-03-01,LD36     19/01/2004 1 AD* 36 Chypre,-38.500000,,,38.500000,NSS  0,0.000000,0.000000,,,,,1,,RI,CO,NFIN,,,SCHILS,2008-01-07 13:05:31,400000,,0,,,,,
703120,VEN,2004,1,400520,46,SAL,2004,CORMAN,2004-01-31,2004-03-01,LD47     19/01/2004 1 FC* 47 Arabie Saou,-32.000000,,,32.000000,NSS  0,0.000000,0.000000,,,,,1,,RI,CO,NFIN,,,SCHILS,2008-01-07 13:05:31,400000,,0,,,,,
703120,VEN,2004,1,400520,47,SAL,2004,CORMAN,2004-01-31,2004-03-01,LD48     19/01/2004 1 AD* 48 Arabie Saou,-38.500000,,,38.500000,NSS  0,0.000000,0.000000,,,,,1,,RI,CO,NFIN,,,SCHILS,2008-01-07 13:05:31,400000,,0,,,,,
703120,VEN,2004,1,400520,58,SAL,2004,CORMAN,2004-01-31,2004-03-01,LD25     20/01/2004 2 FC* 25 Brésil,-64.000000,,,64.000000,NSS  0,0.000000,0.000000,,,,,1,,RI,CO,NFIN,,,SCHILS,2008-01-07 13:05:31,400000,,0,,,,,
703120,VEN,2004,1,400520,59,SAL,2004,CORMAN,2004-01-31,2004-03-01,LD26     20/01/2004 8 AD* 26 Brésil,-308.000000,,,308.000000,NSS  0,0.000000,0.000000,,,,,1,,RI,CO,NFIN,,,SCHILS,2008-01-07 13:05:31,400000,,0,,,,,
