"HID,A,10","HDBK,A,4","HFYEAR,A,5","HMONTH,I,4","HDOCNO,I,4","HORDERNO,I,4","HDBTYPE,A,3","HYEAR,I,4","HCUSSUP,A,10","HDOCDATE,D,4","HDUEDATE,D,4","HREM,A,40","HAMOUNT,$,8","HCURRENCY,A,3","HCURAMN,$,8","HBASE,$,8","HVATCODE,A,10","HTAX,$,8","HTAXND,$,8","HSTATUS,A,1","HMATCHNO,I,4","HCLASS,A,1","HTEMP,L,1","HISCOST,L,1","HORIGIN,A,1","COST_DEP,A,8","COST_PROD,A,10","COST_PROJ,A,8","CREATEDBY,A,10","CREATEDON,@,8","MODIFIEDBY,A,10","MODIFIEDON,@,8","CNTRPRTACC,A,10","HTYPE,A,3","HDISCADV,L,1","HMFYEAR,A,5","HMYEAR,I,4","HMMONTH,I,4","HMDATE,D,4","CHKDIGIT,A,10"
451000,VEN,2008,1,801221,3,SAL,2008,SHURLOK,2008-01-31,2008-02-29,DRINK NA 31/01/2008 Drink Nouvel An Verv,-7.350000,,,,,,,,,,,0,,,,,SCHILS,2008-02-11 09:15:38,SCHILS,2008-02-11 09:15:38,,VAT,0,,,,,$82DD31C0
451000,VEN,2008,1,801222,3,SAL,2008,SIEMAT,2008-01-31,2008-02-29,SPONSOR  08/01/2008 SPONSORING,-424.830000,,,,,,,,,,,0,,,,,SCHILS,2008-02-11 09:15:40,SCHILS,2008-02-11 09:15:40,,VAT,0,,,,,$A5CD410D
451000,VEN,2008,1,801223,6,SAL,2008,SIES,2008-01-31,2008-02-29,LD253    30/01/2008 1 FC* 253 Libye 003/,-29.460000,,,,,,,,,,,0,,,,,SCHILS,2008-02-11 09:15:41,SCHILS,2008-02-11 09:15:41,,VAT,0,,,,,$1637E69C
451000,VEN,2008,1,801227,4,SAL,2008,SIPAL,2008-01-31,2008-02-29,TRADUCT  30/01/2008 TRADUCTION 24/01/08,-37.170000,,,,,,,,,,,0,,,,,SCHILS,2008-02-11 09:15:47,SCHILS,2008-02-11 09:15:47,,VAT,0,,,,,$127CF79B
451000,VEN,2008,1,801229,3,SAL,2008,SOLCRESS,2008-01-31,2008-02-29,DRINK NA 31/01/2008 Drink Nouvel An Verv,-7.350000,,,,,,,,,,,0,,,,,SCHILS,2008-02-11 09:15:50,SCHILS,2008-02-11 09:15:50,,VAT,0,,,,,$B105F1E1
451000,VEN,2008,1,801230,10,SAL,2008,SPA,2008-01-31,2008-02-29,TRADUCT  30/01/2008 TRADUCTION 14/01/08,-10.500000,,,,,,,,,,,0,,,,,SCHILS,2008-02-11 09:15:53,SCHILS,2008-02-11 09:15:53,,VAT,0,,,,,$9B9B8D86
451000,VEN,2008,1,801230,11,SAL,2008,SPA,2008-01-31,2008-02-29,SALLES   30/01/2008 LOCATION SALLE 30.01,-15.750000,,,,,,,,,,,0,,,,,SCHILS,2008-02-11 09:15:53,SCHILS,2008-02-11 09:15:53,,VAT,0,,,,,$080ECF0D
451000,VEN,2008,1,801230,12,SAL,2008,SPA,2008-01-31,2008-02-29,DRINK NA 31/01/2008 Drink Nouvel An Verv,-7.350000,,,,,,,,,,,0,,,,,SCHILS,2008-02-11 09:15:53,SCHILS,2008-02-11 09:15:53,,VAT,0,,,,,$27ACA33F
451000,VEN,2008,1,801231,3,SAL,2008,SPI,2008-01-31,2008-02-29,DRINK NA 31/01/2008 Drink Nouvel An Verv,-7.350000,,,,,,,,,,,0,,,,,SCHILS,2008-02-11 09:15:54,SCHILS,2008-02-11 09:15:54,,VAT,0,,,,,$E1C69BD8
451000,VEN,2008,1,801232,3,SAL,2008,SPIRAUTO,2008-01-31,2008-02-29,GR0801 0 31/01/2008 Publicité Gagnez & R,-210.000000,,,,,,,,,,,0,,,,,SCHILS,2008-02-11 09:15:55,SCHILS,2008-02-11 09:15:55,,VAT,0,,,,,$2C559E55
451000,VEN,2008,1,801235,3,SAL,2008,STEFFEUP,2008-01-31,2008-02-29,AEG22008 31/01/2008 Participation à ALTE,-178.500000,,,,,,,,,,,0,,,,,SCHILS,2008-02-11 09:15:59,SCHILS,2008-02-11 09:15:59,,VAT,0,,,,,$8454D285
451000,VEN,2008,1,801237,4,SAL,2008,TECHNIC,2008-01-31,2008-02-29,TRADUCT  30/01/2008 TRADUCTION 20/12/07,-102.690000,,,,,,,,,,,0,,,,,SCHILS,2008-02-11 09:16:01,SCHILS,2008-02-11 09:16:01,,VAT,0,,,,,$246CDE63
451000,VEN,2008,1,801238,5,SAL,2008,TECHNIFE,2008-01-31,2008-02-29,TRADUCT  30/01/2008 TRADUCTIONS 17/01/08,-45.990000,,,,,,,,,,,0,,,,,SCHILS,2008-02-11 09:16:03,SCHILS,2008-02-11 09:16:03,,VAT,0,,,,,$3439B181
451000,VEN,2008,1,801239,4,SAL,2008,TECHNOLU,2008-01-31,2008-02-29,DRINK NA 31/01/2008 Drink Nouvel An Verv,-14.700000,,,,,,,,,,,0,,,,,SCHILS,2008-02-11 09:16:04,SCHILS,2008-02-11 09:16:04,,VAT,0,,,,,$818BB1D6
451000,VEN,2008,1,801240,14,SAL,2008,TECHSPAC,2008-01-31,2008-02-29,LD9      03/01/2008 1 FC* 9 Arabie Saoud,-37.350000,,,,,,,,,,,0,,,,,SCHILS,2008-02-11 09:16:08,SCHILS,2008-02-11 09:16:08,,VAT,0,,,,,$3DCF2F77
451000,VEN,2008,1,801242,4,SAL,2008,THEATE,2008-01-31,2008-02-29,DRINK NA 31/01/2008 Drink Nouvel An Verv,-14.700000,,,,,,,,,,,0,,,,,SCHILS,2008-02-11 09:16:12,SCHILS,2008-02-11 09:16:12,,VAT,0,,,,,$E6653550
451000,VEN,2008,1,801243,3,SAL,2008,THERMES,2008-01-31,2008-02-29,DRINK NA 31/01/2008 Drink Nouvel An Verv,-7.350000,,,,,,,,,,,0,,,,,SCHILS,2008-02-11 09:16:13,SCHILS,2008-02-11 09:16:13,,VAT,0,,,,,$050175CF
451000,VEN,2008,1,801245,5,SAL,2008,TMS,2008-01-31,2008-02-29,LD151    21/01/2008 1 FC* 151 Ethiopie 9,-14.510000,,,,,,,,,,,0,,,,,SCHILS,2008-02-11 09:16:16,SCHILS,2008-02-11 09:16:16,,VAT,0,,,,,$59FCC1F2
451000,VEN,2008,1,801246,17,SAL,2008,TOUSSNYS,2008-01-31,2008-02-29,LD138    17/01/2008 1 FC* 138 Arabie Sao,-52.290000,,,,,,,,,,,0,,,,,SCHILS,2008-02-11 09:16:21,SCHILS,2008-02-11 09:16:21,,VAT,0,,,,,$3F804D18
451000,VEN,2008,1,801246,18,SAL,2008,TOUSSNYS,2008-01-31,2008-02-29,DRINK NA 31/01/2008 Drink Nouvel An Verv,-7.350000,,,,,,,,,,,0,,,,,SCHILS,2008-02-11 09:16:21,SCHILS,2008-02-11 09:16:21,,VAT,0,,,,,$7E4190DF
451000,VEN,2008,1,801247,4,SAL,2008,TPALM,2008-01-31,2008-02-29,DRINK NA 31/01/2008 Drink Nouvel An Verv,-14.700000,,,,,,,,,,,0,,,,,SCHILS,2008-02-11 09:16:22,SCHILS,2008-02-11 09:16:22,,VAT,0,,,,,$FD755F57
451000,VEN,2008,1,801249,6,SAL,2008,TRAITEX,2008-01-31,2008-02-29,DRINK NA 31/01/2008 Drink Nouvel An Verv,-7.350000,,,,,,,,,,,0,,,,,SCHILS,2008-02-11 09:16:25,SCHILS,2008-02-11 09:16:25,,VAT,0,,,,,$89FC05D7
451000,VEN,2008,1,801250,3,SAL,2008,TROXQUET,2008-01-31,2008-02-29,DRINK NA 31/01/2008 Drink Nouvel An Verv,-7.350000,,,,,,,,,,,0,,,,,SCHILS,2008-02-11 09:16:26,SCHILS,2008-02-11 09:16:26,,VAT,0,,,,,$BF363496
