"HID,A,10","HDBK,A,4","HFYEAR,A,5","HMONTH,I,4","HDOCNO,I,4","HORDERNO,I,4","HDBTYPE,A,3","HYEAR,I,4","HCUSSUP,A,10","HDOCDATE,D,4","HDUEDATE,D,4","HREM,A,40","HAMOUNT,$,8","HCURRENCY,A,3","HCURAMN,$,8","HBASE,$,8","HVATCODE,A,10","HTAX,$,8","HTAXND,$,8","HSTATUS,A,1","HMATCHNO,I,4","HCLASS,A,1","HTEMP,L,1","HISCOST,L,1","HORIGIN,A,1","COST_DEP,A,8","COST_PROD,A,10","COST_PROJ,A,8","CREATEDBY,A,10","CREATEDON,@,8","MODIFIEDBY,A,10","MODIFIEDON,@,8","CNTRPRTACC,A,10","HTYPE,A,3","HDISCADV,L,1","HMFYEAR,A,5","HMYEAR,I,4","HMMONTH,I,4","HMDATE,D,4","CHKDIGIT,A,10"
451000,VEN,2006,9,605002,5,SAL,2006,SPESERAI,2006-09-30,2006-10-31,BCM9/06  11/09/2006 Part BCM 11/09/06 Mr,-18.900000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:06:53,400000,,0,,,,,
451000,VEN,2006,9,605003,5,SAL,2006,SPI,2006-09-30,2006-10-31,BCMRE9   11/09/2006 Part BCM ECLAIR 11/9,-16.800000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:06:53,400000,,0,,,,,
451000,VEN,2006,9,605003,6,SAL,2006,SPI,2006-09-30,2006-10-31,"CONF06S2 28/09/2006 Conférence ""Va au bo",-1.200000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:06:53,400000,,0,,,,,
451000,VEN,2006,9,605004,3,SAL,2006,SPMTPRIV,2006-09-30,2006-10-31,"CONF06S2 28/09/2006 Conférence ""Va au bo",-1.500000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:06:53,400000,,0,,,,,
451000,VEN,2006,9,605006,3,SAL,2006,STEELCOA,2006-09-30,2006-10-31,REP2006L 30/09/2006 Présentation dans Ré,-123.900000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:06:53,400000,,0,,,,,
451000,VEN,2006,9,605007,3,SAL,2006,STH,2006-09-30,2006-10-31,BELSIG1  26/09/2006 GlobalSign Validité,-21.000000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:06:53,400000,,0,,,,,
451000,VEN,2006,9,605008,3,SAL,2006,STRATEGI,2006-09-30,2006-10-31,BCM9/06  11/09/2006 Part BCM 11/09/06 Mr,-6.300000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:06:53,400000,,0,,,,,
451000,VEN,2006,9,605009,3,SAL,2006,STUDIOPO,2006-09-30,2006-10-31,BCM9/06  11/09/2006 Part BCM 11/09/06 Mm,-6.300000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:06:53,400000,,0,,,,,
451000,VEN,2006,9,605010,6,SAL,2006,SUCCESS,2006-09-30,2006-10-31,GAG9/06L 12/09/2006 Publicité Gagnez & R,-102.900000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:06:53,400000,,0,,,,,
451000,VEN,2006,9,605010,7,SAL,2006,SUCCESS,2006-09-30,2006-10-31,REMISE 2 12/09/2006 Remise membre,26.150000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:06:53,400000,,0,,,,,
451000,VEN,2006,9,605010,8,SAL,2006,SUCCESS,2006-09-30,2006-10-31,REP2006L 30/09/2006 Présentation dans Ré,-102.900000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:06:53,400000,,0,,,,,
451000,VEN,2006,9,605010,9,SAL,2006,SUCCESS,2006-09-30,2006-10-31,"SEMI0609 14/09/2006 Séminaire ""Le passag",-13.650000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:06:53,400000,,0,,,,,
451000,VEN,2006,9,605011,3,SAL,2006,SYLIS,2006-09-30,2006-10-31,BCM9/06  11/09/2006 Part BCM 11/09/06 Mr,-6.300000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:06:53,400000,,0,,,,,
451000,VEN,2006,9,605013,3,SAL,2006,SYNERGIE,2006-09-30,2006-10-31,EMPLOYEU 19/09/2006 Part sém du 19/09/20,-8.680000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:06:53,400000,,0,,,,,
451000,VEN,2006,9,605014,3,SAL,2006,TC2S,2006-09-30,2006-10-31,EP7SEPT  04/09/2006 Entre'Preneurs 4/9/0,-21.000000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:06:53,400000,,0,,,,,
451000,VEN,2006,9,605015,12,SAL,2006,TDS,2006-09-30,2006-10-31,TRADUCT  28/09/2006 TRADUCTION 28.08.06,-115.080000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:06:53,400000,,0,,,,,
451000,VEN,2006,9,605015,13,SAL,2006,TDS,2006-09-30,2006-10-31,EP7SEPT  04/09/2006 Entre'Preneurs 4/9/0,-42.000000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:06:53,400000,,0,,,,,
451000,VEN,2006,9,605015,14,SAL,2006,TDS,2006-09-30,2006-10-31,"PD0609   08/09/2006 Petit déjeuner  ""App",-5.200000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:06:53,400000,,0,,,,,
451000,VEN,2006,9,605015,15,SAL,2006,TDS,2006-09-30,2006-10-31,BCM9/06  11/09/2006 Part BCM 11/09/06 Mr,-18.900000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:06:53,400000,,0,,,,,
451000,VEN,2006,9,605015,16,SAL,2006,TDS,2006-09-30,2006-10-31,"CONF06S2 28/09/2006 Conférence ""Va au bo",-1.200000,,,,,,,,,,,0,,,,,,,SCHILS,2008-01-07 13:06:53,400000,,0,,,,,
