"id","name","model_id:id","group_id:id","perm_read","perm_write","perm_create","perm_unlink"
"access_crm_bayes_group_manager","crm.bayes.group","model_crm_bayes_group","crm.group_crm_manager",1,1,1,1
"access_crm_bayes_group_user","crm.bayes.group","model_crm_bayes_group","crm.group_crm_user",1,0,0,0
"access_crm_bayes_categories_manager","crm.bayes.categories","model_crm_bayes_categories","crm.group_crm_manager",1,1,1,1
"access_crm_bayes_categories_user","crm.bayes.categories","model_crm_bayes_categories","crm.group_crm_user",1,0,0,0
"access_crm_bayes_test_guess_manager","crm.bayes.test.guess","model_crm_bayes_test_guess","crm.group_crm_manager",1,1,1,1
"access_crm_bayes_test_guess_user","crm.bayes.test.guess","model_crm_bayes_test_guess","crm.group_crm_user",1,0,0,0
"access_crm_bayes_test_train_manager","crm.bayes.test.train","model_crm_bayes_test_train","crm.group_crm_manager",1,1,1,1
"access_crm_bayes_test_train_user","crm.bayes.test.train","model_crm_bayes_test_train","crm.group_crm_user",1,0,0,0
"access_crm_bayes_train_message_manager","crm.bayes.train.message","model_crm_bayes_train_message","crm.group_crm_manager",1,1,1,1
"access_crm_bayes_train_message_user","crm.bayes.train.message","model_crm_bayes_train_message","crm.group_crm_user",1,0,0,0
"access_crm_bayes_report_crm_bayes_statistic_manager","report.crm.bayes.statistic","model_report_crm_bayes_statistic","crm.group_crm_manager",1,1,1,1
"access_crm_bayes_report_crm_bayes_statistic_user","report.crm.bayes.statistic","model_report_crm_bayes_statistic","crm.group_crm_user",1,0,0,0
