"id","name","model_id:id","group_id:id","perm_read","perm_write","perm_create","perm_unlink"
"access_dm_offer_offeradmin","dm.offer","model_dm_offer","dm.res_groups_offeradmin",1,1,1,1
"access_dm_offer_offermanager","dm.offer","model_dm_offer","dm.res_groups_offermanager",1,1,1,1
"access_dm_offer_campadmin","dm.offer","model_dm_offer","dm.res_groups_campaignadmin",1,0,0,0
"access_dm_offer_campmanager","dm.offer","model_dm_offer","dm.res_groups_campaignmanager",1,0,0,0
"access_dm_offer_custfileadmin","dm.offer","model_dm_offer","dm.res_groups_custfileadmin",1,0,0,0
"access_dm_offer_custfilemanager","dm.offer","model_dm_offer","dm.res_groups_custfilemanager",1,0,0,0
"access_dm_offer_itemadmin","dm.offer","model_dm_offer","dm.res_groups_itemadmin",1,0,0,0
"access_dm_offer_itemmanager","dm.offer","model_dm_offer","dm.res_groups_itemmanager",1,0,0,0
"access_dm_offer_manufacturingadmin","dm.offer","model_dm_offer","dm.res_groups_manufacturingadmin",1,0,0,0
"access_dm_offer_manufacturingmanager","dm.offer","model_dm_offer","dm.res_groups_manufacturingmanager",1,0,0,0
"access_dm_offer_dtpadmin","dm.offer","model_dm_offer","dm.res_groups_dtpadmin",1,0,0,0
"access_dm_offer_dtpmanager","dm.offer","model_dm_offer","dm.res_groups_dtpmanager",1,0,0,0
"access_dm_offer_dmadmin","dm.offer","model_dm_offer","dm.res_groups_dmadmin",1,1,1,1
"access_dm_offer_step_offeradmin","dm.offer.step","model_dm_offer_step","dm.res_groups_offeradmin",1,1,1,1
"access_dm_offer_step_offermanager","dm.offer.step","model_dm_offer_step","dm.res_groups_offermanager",1,1,1,1
"access_dm_offer_step_campadmin","dm.offer.step","model_dm_offer_step","dm.res_groups_campaignadmin",1,0,0,0
"access_dm_offer_step_campmanager","dm.offer.step","model_dm_offer_step","dm.res_groups_campaignmanager",1,0,0,0
"access_dm_offer_step_custfileadmin","dm.offer.step","model_dm_offer_step","dm.res_groups_custfileadmin",1,0,0,0
"access_dm_offer_step_custfilemanager","dm.offer.step","model_dm_offer_step","dm.res_groups_custfilemanager",1,0,0,0
"access_dm_offer_step_itemadmin","dm.offer.step","model_dm_offer_step","dm.res_groups_itemadmin",1,1,0,0
"access_dm_offer_step_itemmanager","dm.offer.step","model_dm_offer_step","dm.res_groups_itemmanager",1,1,0,0
"access_dm_offer_step_manufacturingadmin","dm.offer.step","model_dm_offer_step","dm.res_groups_manufacturingadmin",1,0,0,0
"access_dm_offer_step_manufacturingmanager","dm.offer.step","model_dm_offer_step","dm.res_groups_manufacturingmanager",1,0,0,0
"access_dm_offer_step_dtpadmin","dm.offer.step","model_dm_offer_step","dm.res_groups_dtpadmin",1,0,0,0
"access_dm_offer_step_dtpmanager","dm.offer.step","model_dm_offer_step","dm.res_groups_dtpmanager",1,0,0,0
"access_dm_offer_step_dmadmin","dm.offer.step","model_dm_offer_step","dm.res_groups_dmadmin",1,1,1,1
"access_dm_offer_step_manufacturing_constraint_offeradmin","dm.offer.step.manufacturing_constraint","model_dm_offer_step_manufacturing_constraint","dm.res_groups_offeradmin",1,1,1,1
"access_dm_offer_step_manufacturing_constraint_offermanager","dm.offer.step.manufacturing_constraint","model_dm_offer_step_manufacturing_constraint","dm.res_groups_offermanager",1,1,1,1
"access_dm_offer_step_manufacturing_constraint_campadmin","dm.offer.step.manufacturing_constraint","model_dm_offer_step_manufacturing_constraint","dm.res_groups_campaignadmin",1,0,0,0
"access_dm_offer_step_manufacturing_constraint_campmanager","dm.offer.step.manufacturing_constraint","model_dm_offer_step_manufacturing_constraint","dm.res_groups_campaignmanager",1,0,0,0
