"id","name","model_id:id","group_id:id","perm_read","perm_write","perm_create","perm_unlink"
"access_cci_timesheet_grant_user","cci_timesheet_grant_user","model_cci_timesheet_grant","group_cci_timesheet_user",1,0,0,0
"access_cci_timesheet_grant_manager","cci_timesheet_grant_manager","model_cci_timesheet_grant","group_cci_timesheet_manager",1,1,1,1
"access_cci_timesheet_user","cci_timesheet_user","model_cci_timesheet","group_cci_timesheet_user",1,0,0,0
"access_cci_timesheet_manager","cci_timesheet_manager","model_cci_timesheet","group_cci_timesheet_manager",1,1,1,1
"access_cci_timesheet_line_user","cci_timesheet_line_user","model_cci_timesheet_line","group_cci_timesheet_user",1,1,1,1
"access_cci_timesheet_line_manager","cci_timesheet_line_manager","model_cci_timesheet_line","group_cci_timesheet_manager",1,0,0,0
"access_cci_timesheet_affectation_user","cci_timesheet_affectation_user","model_cci_timesheet_affectation","group_cci_timesheet_user",1,1,1,1
"access_cci_timesheet_affectation_manager","cci_timesheet_affectation_manager","model_cci_timesheet_affectation","group_cci_timesheet_manager",1,1,1,1
"access_report_timesheet_affectation_user","report_timesheet_affectation_user","model_report_timesheet_affectation","group_cci_timesheet_user",1,0,0,0
"access_report_timesheet_affectation_manager","report_timesheet_affectation_manager","model_report_timesheet_affectation","group_cci_timesheet_manager",1,0,0,0
