"id","name","model_id:id","group_id:id","perm_read","perm_write","perm_create","perm_unlink"
"access_dm_after_sale_action_as_admin","dm.after.sale.action","model_dm_after_sale_action","res_groups_as_admin",1,1,1,1
"access_dm_after_sale_action_as_manager","dm.after.sale.action","model_dm_after_sale_action","res_groups_as_manager",1,1,1,0
"access_crm_case_as_admin","crm.case","crm.model_crm_case","res_groups_as_admin",1,1,1,1
"access_crm_case_as_manager","crm.case","crm.model_crm_case","res_groups_as_manager",1,1,1,0
"access_res_partner_as_admin","res.partner","base.model_res_partner","res_groups_as_admin",1,1,1,1
"access_res_partner_as_manager","res.partner","base.model_res_partner","res_groups_as_manager",1,1,1,0
"access_res_partner_address_as_admin","res.partner.address","base.model_res_partner_address","res_groups_as_admin",1,1,1,1
"access_res_partner_address_as_manager","res.partner.address","base.model_res_partner_address","res_groups_as_manager",1,1,1,0
"access_sale_order_as_admin","sale.order","sale.model_sale_order","res_groups_as_admin",1,1,1,1
"access_sale_order_as_manager","sale.order","sale.model_sale_order","res_groups_as_manager",1,1,1,0
