"id","name","model_id:id","group_id:id","perm_read","perm_write","perm_create","perm_unlink"
"access_event_type","event.type User","event.model_event_type","group_cci_event_user",1,0,0,0
"access_event_type_manager","event.type Manager","event.model_event_type","group_cci_event_manager",1,1,1,1
"access_event_type_supervisor","event.type Supervisor","event.model_event_type","group_cci_event_supervisor",1,0,0,0
"access_event_type_master","event.type Master","event.model_event_type","group_cci_event_master",1,1,1,1
"access_event_event","event.event User","event.model_event_event","group_cci_event_user",1,0,0,0
"access_event_event_manager","event.event Manager","event.model_event_event","group_cci_event_manager",1,0,0,0
"access_event_event_supervisor","event.event Supervisor","event.model_event_event","group_cci_event_supervisor",1,0,0,0
"access_event_event_master","event.event Master","event.model_event_event","group_cci_event_master",1,1,1,1
"access_event_registration","event.registration User","event.model_event_registration","group_cci_event_user",1,1,1,1
"access_event_registration_manager","event.registration Manager","event.model_event_registration","group_cci_event_manager",1,0,0,0
"access_event_registration_supervisor","event.registration Supervisor","event.model_event_registration","group_cci_event_supervisor",1,0,0,0
"access_event_meeting_table_user","event.meeting.table User","model_event_meeting_table","crm.group_crm_user",1,0,0,0
"access_event_meeting_table_manager","event.meeting.table Manager","model_event_meeting_table","group_cci_event_manager",1,0,0,0
"access_event_check_type_user","event.check.type User","model_event_check_type","group_cci_event_user",1,0,0,0
"access_event_check_type_manager","event.check.type Manager","model_event_check_type","group_cci_event_manager",1,1,1,1
"access_event_check_type_supervisor","event.check.type Supervisor","model_event_check_type","group_cci_event_supervisor",1,0,0,0
"access_event_check_type_master","event.check.type Master","model_event_check_type","group_cci_event_master",1,0,0,0
"access_event_check_user","event.check User","model_event_check","group_cci_event_user",1,1,1,1
"access_event_check_manager","event.check Manager","model_event_check","group_cci_event_manager",1,0,0,0
"access_event_check_supervisor","event.check Supervisor","model_event_check","group_cci_event_supervisor",1,0,0,0
"access_event_check_master","event.check Master","model_event_check","group_cci_event_master",1,0,0,0
"access_event_group_user","event.group User","model_event_group","group_cci_event_user",1,0,0,0
"access_event_group_manager","event.group Manager","model_event_group","group_cci_event_manager",1,1,1,1
