"id","name","model_id:id","group_id:id","perm_read","perm_write","perm_create","perm_unlink"
"access_portal_service_partner","res.partner","base.model_res_partner",portal_service_group,1,0,0,0
"access_portal_service_project_task","project.task","project.model_project_task","portal_service_group",1,0,0,0
"access_portal_service_project_task_work","project.task.work","project.model_project_task_work","portal_service_group",1,0,0,0
"access_portal_service_crm_partner_address","res.partner.address","base.model_res_partner_address",portal_service_group,1,0,0,0
"access_portal_service_crm_product","product.product","product.model_product_product",portal_service_group,1,0,0,0
"access_portal_service_crm_product_template","product.template","product.model_product_template",portal_service_group,1,0,0,0
"access_portal_service_crm_case","crm.case","crm.model_crm_case",portal_service_group,1,0,0,0
"access_portal_service_section","crm.case.section","crm.model_crm_case_section","portal_service_group",1,0,0,0
"access_portal_service_case_categ","crm.case.categ","crm.model_crm_case_categ","portal_service_group",1,0,0,0
"access_portal_service_crm_case_rule","crm.case.rule","crm.model_crm_case_rule","portal_service_group",1,0,0,0
"access_portal_service_crm_case_log","crm.case.log","crm.model_crm_case_log","portal_service_group",1,0,0,0
"access_portal_service_crm_case_history","crm.case.history","crm.model_crm_case_history","portal_service_group",1,0,0,0
"access_portal_service_res_partner_canal","res.partner.canal","base.model_res_partner_canal","portal_service_group",1,0,0,0
"access_portal_service_res_partner_som","res.partner.som","base.model_res_partner_som","portal_service_group",1,0,0,0
"access_portal_service_account_invoice","account.invoice","account.model_account_invoice","portal_service_group",1,0,0,0
"access_portal_service_project","project.project","project.model_project_project","portal_service_group",1,0,0,0

