"id","name","model_id:id","group_id:id","perm_read","perm_write","perm_create","perm_unlink"
"access_prices_progression_offeradmin","dm.campaign.proposition.prices_progression","model_dm_campaign_proposition_prices_progression","dm.res_groups_offeradmin",1,0,0,0
"access_prices_progression_offermanager","dm.campaign.proposition.prices_progression","model_dm_campaign_proposition_prices_progression","dm.res_groups_offermanager",1,0,0,0
"access_prices_progression_campadmin","dm.campaign.proposition.prices_progression","model_dm_campaign_proposition_prices_progression","dm.res_groups_campaignadmin",1,1,1,1
"access_prices_progression_campmanager","dm.campaign.proposition.prices_progression","model_dm_campaign_proposition_prices_progression","dm.res_groups_campaignmanager",1,1,1,1
"access_prices_progression_custfileadmin","dm.campaign.proposition.prices_progression","model_dm_campaign_proposition_prices_progression","dm.res_groups_custfileadmin",1,0,0,0
"access_prices_progression_custfilemanager","dm.campaign.proposition.prices_progression","model_dm_campaign_proposition_prices_progression","dm.res_groups_custfilemanager",1,0,0,0
"access_prices_progression_itemadmin","dm.campaign.proposition.prices_progression","model_dm_campaign_proposition_prices_progression","dm.res_groups_itemadmin",1,0,0,0
"access_prices_progression_itemmanager","dm.campaign.proposition.prices_progression","model_dm_campaign_proposition_prices_progression","dm.res_groups_itemmanager",1,0,0,0
"access_prices_progression_manufacturingadmin","dm.campaign.proposition.prices_progression","model_dm_campaign_proposition_prices_progression","dm.res_groups_manufacturingadmin",1,0,0,0
"access_prices_progression_manufacturingmanager","dm.campaign.proposition.prices_progression","model_dm_campaign_proposition_prices_progression","dm.res_groups_manufacturingmanager",1,0,0,0
"access_prices_progression_dtpadmin","dm.campaign.proposition.prices_progression","model_dm_campaign_proposition_prices_progression","dm.res_groups_dtpadmin",1,0,0,0
"access_prices_progression_dtpmanager","dm.campaign.proposition.prices_progression","model_dm_campaign_proposition_prices_progression","dm.res_groups_dtpmanager",1,0,0,0
"access_prices_progression_dmadmin","dm.campaign.proposition.prices_progression","model_dm_campaign_proposition_prices_progression","dm.res_groups_dmadmin",1,1,1,1
