"id","name","model_id:id","group_id:id","perm_read","perm_write","perm_create","perm_unlink"
"access_dm_address_segmentation_offeradmin","dm.address.segmentation","model_dm_address_segmentation","dm.res_groups_offeradmin",1,0,0,0
"access_dm_address_segmentation_offermanager","dm.address.segmentation","model_dm_address_segmentation","dm.res_groups_offermanager",1,0,0,0
"access_dm_address_segmentation_campadmin","dm.address.segmentation","model_dm_address_segmentation","dm.res_groups_campaignadmin",1,0,0,0
"access_dm_address_segmentation_campmanager","dm.address.segmentation","model_dm_address_segmentation","dm.res_groups_campaignmanager",1,0,0,0
"access_dm_address_segmentation_custfileadmin","dm.address.segmentation","model_dm_address_segmentation","dm.res_groups_custfileadmin",1,0,0,0
"access_dm_address_segmentation_custfilemanager","dm.address.segmentation","model_dm_address_segmentation","dm.res_groups_custfilemanager",1,0,0,0
"access_dm_address_segmentation_itemadmin","dm.address.segmentation","model_dm_address_segmentation","dm.res_groups_itemadmin",1,0,0,0
"access_dm_address_segmentation_itemmanager","dm.address.segmentation","model_dm_address_segmentation","dm.res_groups_itemmanager",1,0,0,0
"access_dm_address_segmentation_manufacturingadmin","dm.address.segmentation","model_dm_address_segmentation","dm.res_groups_manufacturingadmin",1,0,0,0
"access_dm_address_segmentation_manufacturingmanager","dm.address.segmentation","model_dm_address_segmentation","dm.res_groups_manufacturingmanager",1,0,0,0
"access_dm_address_segmentation_dtpadmin","dm.address.segmentation","model_dm_address_segmentation","dm.res_groups_dtpadmin",1,0,0,0
"access_dm_address_segmentation_dtpmanager","dm.address.segmentation","model_dm_address_segmentation","dm.res_groups_dtpmanager",1,0,0,0
"access_dm_address_segmentation_dmadmin","dm.address.segmentation","model_dm_address_segmentation","dm.res_groups_dmadmin",1,1,1,1
"access_dm_address_text_criteria_offeradmin","dm.address.text_criteria","model_dm_address_text_criteria","dm.res_groups_offeradmin",1,0,0,0
"access_dm_address_text_criteria_offermanager","dm.address.text_criteria","model_dm_address_text_criteria","dm.res_groups_offermanager",1,0,0,0
"access_dm_address_text_criteria_campadmin","dm.address.text_criteria","model_dm_address_text_criteria","dm.res_groups_campaignadmin",1,0,0,0
"access_dm_address_text_criteria_campmanager","dm.address.text_criteria","model_dm_address_text_criteria","dm.res_groups_campaignmanager",1,0,0,0
"access_dm_address_text_criteria_custfileadmin","dm.address.text_criteria","model_dm_address_text_criteria","dm.res_groups_custfileadmin",1,0,0,0
"access_dm_address_text_criteria_custfilemanager","dm.address.text_criteria","model_dm_address_text_criteria","dm.res_groups_custfilemanager",1,0,0,0
"access_dm_address_text_criteria_itemadmin","dm.address.text_criteria","model_dm_address_text_criteria","dm.res_groups_itemadmin",1,0,0,0
"access_dm_address_text_criteria_itemmanager","dm.address.text_criteria","model_dm_address_text_criteria","dm.res_groups_itemmanager",1,0,0,0
